id,timestamp,food_type,tomato_id,position,blue,green,yellow,orange,red,nir,ndvi,gndvi,rvi,freshness_score,category,actual_category,actual_freshness_score,model_version,verified_at,notes
97,2026-07-29T07:28:48.858281,tomato,10005,1,47.0,51.0,58.0,92.0,78.0,84.0,0.037,0.2444,1.0769,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:33:10.469367,Bulk verified automatically
96,2026-07-29T07:28:48.838795,tomato,10004,1,52.0,58.0,65.0,76.0,55.0,90.0,0.2414,0.2155,1.6364,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.489120,Bulk verified automatically
95,2026-07-29T07:28:48.813325,tomato,10003,1,56.0,63.0,71.0,67.0,42.0,101.0,0.4126,0.2317,2.4048,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.515951,Bulk verified automatically
94,2026-07-29T07:28:48.789664,tomato,10002,1,60.0,69.0,77.0,52.0,25.0,120.0,0.6552,0.2697,4.8,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.532395,Bulk verified automatically
93,2026-07-29T07:28:48.768127,tomato,10001,1,62.0,71.0,79.0,45.0,18.0,132.0,0.76,0.3,7.3333,0.30630001425743103,Fresh,Fresh,0.30630001425743103,v1.1,2026-07-29T07:33:10.559773,Bulk verified automatically
140,2026-08-26T11:06:20.188650,tomato,10033,5,4.0,7.0,1.0,1.0,29.0,325.0,0.836158,0.957831,11.206897,66.9755,Fresh,Fresh,66.9755,v1.1,2026-08-26T11:07:29.480031,Bulk verified automatically
139,2026-08-26T11:06:20.153358,tomato,10032,4,2.0,7.0,0.0,1.0,28.0,321.0,0.839542,0.957317,11.464286,67.2458,Fresh,Fresh,67.2458,v1.1,2026-08-26T11:07:29.504363,Bulk verified automatically
138,2026-08-26T11:06:20.114988,tomato,10031,3,3.0,8.0,0.0,1.0,28.0,321.0,0.839542,0.951368,11.464286,67.2458,Fresh,Fresh,67.2458,v1.1,2026-08-26T11:07:29.528009,Bulk verified automatically
137,2026-08-26T11:06:20.081451,tomato,10030,2,2.0,8.0,0.0,1.0,28.0,318.0,0.83815,0.95092,11.357143,66.8366,Fresh,Fresh,66.8366,v1.1,2026-08-26T11:07:29.549716,Bulk verified automatically
136,2026-08-26T11:06:20.036988,tomato,10029,1,2.0,6.0,0.0,1.0,29.0,324.0,0.835694,0.963636,11.172414,66.7349,Fresh,Fresh,66.7349,v1.1,2026-08-26T11:07:29.572834,Bulk verified automatically
135,2026-08-26T11:06:19.885888,tomato,10028,,4.0,7.0,1.0,1.0,29.0,325.0,0.836158,0.957831,11.206897,66.9755,Fresh,Fresh,66.9755,v1.1,2026-08-26T11:07:29.592198,Bulk verified automatically
134,2026-08-26T11:06:18.397917,tomato,10027,,2.0,7.0,0.0,1.0,28.0,321.0,0.839542,0.957317,11.464286,67.2458,Fresh,Fresh,67.2458,v1.1,2026-08-26T11:07:29.613857,Bulk verified automatically
133,2026-08-26T11:06:16.890475,tomato,10026,,3.0,8.0,0.0,1.0,28.0,321.0,0.839542,0.951368,11.464286,67.2458,Fresh,Fresh,67.2458,v1.1,2026-08-26T11:07:29.635309,Bulk verified automatically
132,2026-08-26T11:06:15.402230,tomato,10025,,2.0,8.0,0.0,1.0,28.0,318.0,0.83815,0.95092,11.357143,66.8366,Fresh,Fresh,66.8366,v1.1,2026-08-26T11:07:29.658735,Bulk verified automatically
131,2026-08-26T11:06:13.989323,tomato,10024,,2.0,6.0,0.0,1.0,29.0,324.0,0.835694,0.963636,11.172414,66.7349,Fresh,Fresh,66.7349,v1.1,2026-08-26T11:07:29.678659,Bulk verified automatically
130,2026-08-26T11:06:13.954561,tomato,10023,,2.0,6.0,0.0,1.0,29.0,324.0,0.835694,0.963636,11.172414,66.7349,Fresh,Fresh,66.7349,v1.1,2026-08-26T11:07:29.699512,Bulk verified automatically
129,2026-08-26T11:06:13.913604,tomato,10022,,2.0,6.0,0.0,1.0,29.0,324.0,0.835694,0.963636,11.172414,66.7349,Fresh,Fresh,66.7349,v1.1,2026-08-26T11:07:29.720268,Bulk verified automatically
128,2026-08-26T08:51:33.485533,tomato,10021,1,97.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,24.6472,Fresh,Fresh,24.6472,v1.1,2026-08-26T11:07:29.741126,Bulk verified automatically
127,2026-07-29T11:34:23.614547,tomato,10015,1,59.0,67.0,75.0,58.0,30.0,118.0,0.5946,0.2759,3.9333,0.0,Aging,Aging,0.0,v1.1,2026-08-26T11:07:29.754887,Bulk verified automatically
126,2026-07-29T11:34:23.593907,tomato,10014,1,50.0,57.0,63.0,80.0,62.0,94.0,0.2051,0.245,1.5161,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:29.782827,Bulk verified automatically
125,2026-07-29T11:34:23.568365,tomato,10013,1,45.0,49.0,55.0,98.0,88.0,83.0,-0.0292,0.2576,0.9432,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:29.804860,Bulk verified automatically
124,2026-07-29T11:34:23.552354,tomato,10012,1,58.0,64.0,70.0,63.0,40.0,104.0,0.4444,0.2381,2.6,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:29.824518,Bulk verified automatically
123,2026-07-29T11:34:23.531430,tomato,10011,1,64.0,73.0,82.0,42.0,16.0,138.0,0.7922,0.3077,8.625,2.937000036239624,Fresh,Fresh,2.937000036239624,v1.1,2026-08-26T11:07:29.846841,Bulk verified automatically
122,2026-07-29T11:34:23.511218,tomato,10010,1,61.0,70.0,78.0,48.0,20.0,128.0,0.7297,0.2925,6.4,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:29.866143,Bulk verified automatically
121,2026-07-29T11:34:23.491222,tomato,10009,1,48.0,54.0,60.0,88.0,70.0,88.0,0.1143,0.2394,1.2571,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:29.886978,Bulk verified automatically
120,2026-07-29T11:34:23.469615,tomato,10008,1,55.0,60.0,67.0,70.0,35.0,115.0,0.5333,0.3143,3.2857,0.0,Aging,Aging,0.0,v1.1,2026-08-26T11:07:29.907823,Bulk verified automatically
119,2026-07-29T11:34:23.435535,tomato,10007,1,40.0,45.0,50.0,112.0,110.0,80.0,-0.1579,0.28,0.7273,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:29.928650,Bulk verified automatically
118,2026-07-29T11:34:23.428927,tomato,10006,1,43.0,48.0,54.0,103.0,95.0,82.0,-0.0734,0.2615,0.8632,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:29.947636,Bulk verified automatically
117,2026-07-29T11:34:23.405831,tomato,10005,1,47.0,51.0,58.0,92.0,78.0,84.0,0.037,0.2444,1.0769,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:29.970336,Bulk verified automatically
116,2026-07-29T11:34:23.384819,tomato,10004,1,52.0,58.0,65.0,76.0,55.0,90.0,0.2414,0.2155,1.6364,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:29.997946,Bulk verified automatically
115,2026-07-29T11:34:23.363945,tomato,10003,1,56.0,63.0,71.0,67.0,42.0,101.0,0.4126,0.2317,2.4048,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:36.971385,Bulk verified automatically
114,2026-07-29T11:34:23.340287,tomato,10002,1,60.0,69.0,77.0,52.0,25.0,120.0,0.6552,0.2697,4.8,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:36.997014,Bulk verified automatically
113,2026-07-29T11:34:23.319200,tomato,10001,1,62.0,71.0,79.0,45.0,18.0,132.0,0.76,0.3,7.3333,0.30630001425743103,Fresh,Fresh,0.30630001425743103,v1.1,2026-08-26T11:07:37.017299,Bulk verified automatically
112,2026-07-29T11:34:02.085483,tomato,10020,1,50.0,57.0,63.0,80.0,58.5,60.5,0.016807,0.029787,1.034188,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:37.039282,Bulk verified automatically
111,2026-07-29T11:33:59.235479,tomato,10019,1,50.0,57.0,63.0,80.0,99.0,60.5,-0.241379,0.029787,0.611111,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:37.064835,Bulk verified automatically
110,2026-07-29T11:33:56.074227,tomato,10018,1,50.0,57.0,63.0,80.0,99.0,94.0,-0.025907,0.245033,0.949495,0.0,Spoiling,Spoiling,0.0,v1.1,2026-08-26T11:07:37.086095,Bulk verified automatically
109,2026-07-29T11:33:50.141482,tomato,10017,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:37.106707,Bulk verified automatically
108,2026-07-29T07:44:10.299286,tomato,10016,1,50.0,57.0,63.0,80.0,34.5,65.0,0.306533,0.065574,1.884058,0.0,Fresh,Fresh,0.0,v1.1,2026-08-26T11:07:37.127361,Bulk verified automatically
152,2026-08-26T11:08:14.307006,tomato,10045,5,5.0,13.0,1.0,1.0,47.0,403.0,0.791111,0.9375,8.574468,67.6585,Fresh,Fresh,67.6585,v1.1,2026-08-26T11:10:53.439270,Bulk verified automatically
151,2026-08-26T11:08:14.269591,tomato,10044,4,4.0,13.0,0.0,1.0,48.0,407.0,0.789011,0.938095,8.479167,67.8841,Fresh,Fresh,67.8841,v1.1,2026-08-26T11:10:53.493614,Bulk verified automatically
150,2026-08-26T11:08:14.232762,tomato,10043,3,4.0,14.0,1.0,2.0,47.0,406.0,0.792494,0.933333,8.638298,67.6273,Fresh,Fresh,67.6273,v1.1,2026-08-26T11:10:53.514242,Bulk verified automatically
149,2026-08-26T11:08:14.195775,tomato,10042,2,4.0,13.0,0.0,1.0,45.0,403.0,0.799107,0.9375,8.955556,68.1742,Fresh,Fresh,68.1742,v1.1,2026-08-26T11:10:53.538865,Bulk verified automatically
148,2026-08-26T11:08:14.149784,tomato,10041,1,4.0,12.0,1.0,1.0,45.0,398.0,0.79684,0.941463,8.844444,67.936,Fresh,Fresh,67.936,v1.1,2026-08-26T11:10:53.559742,Bulk verified automatically
147,2026-08-26T11:08:14.007256,tomato,10040,,5.0,13.0,1.0,1.0,47.0,403.0,0.791111,0.9375,8.574468,67.6585,Fresh,Fresh,67.6585,v1.1,2026-08-26T11:10:53.583122,Bulk verified automatically
146,2026-08-26T11:08:12.497042,tomato,10039,,4.0,13.0,0.0,1.0,48.0,407.0,0.789011,0.938095,8.479167,67.8841,Fresh,Fresh,67.8841,v1.1,2026-08-26T11:10:53.605554,Bulk verified automatically
145,2026-08-26T11:08:11.009678,tomato,10038,,4.0,14.0,1.0,2.0,47.0,406.0,0.792494,0.933333,8.638298,67.6273,Fresh,Fresh,67.6273,v1.1,2026-08-26T11:10:53.627142,Bulk verified automatically
144,2026-08-26T11:08:09.511584,tomato,10037,,4.0,13.0,0.0,1.0,45.0,403.0,0.799107,0.9375,8.955556,68.1742,Fresh,Fresh,68.1742,v1.1,2026-08-26T11:10:53.642917,Bulk verified automatically
143,2026-08-26T11:08:08.082906,tomato,10036,,4.0,12.0,1.0,1.0,45.0,398.0,0.79684,0.941463,8.844444,67.936,Fresh,Fresh,67.936,v1.1,2026-08-26T11:10:53.670825,Bulk verified automatically
142,2026-08-26T11:08:08.049104,tomato,10035,,4.0,12.0,1.0,1.0,45.0,398.0,0.79684,0.941463,8.844444,67.936,Fresh,Fresh,67.936,v1.1,2026-08-26T11:10:53.693368,Bulk verified automatically
141,2026-08-26T11:08:08.015536,tomato,10034,,4.0,12.0,1.0,1.0,45.0,398.0,0.79684,0.941463,8.844444,67.936,Fresh,Fresh,67.936,v1.1,2026-08-26T11:10:53.712535,Bulk verified automatically
164,2026-08-26T11:14:46.882784,tomato,10057,5,2.0,7.0,0.0,1.0,20.0,282.0,0.86755,0.951557,14.1,68.9641,Fresh,Fresh,70.0,v1.1,2026-08-26T11:15:56.603272,
163,2026-08-26T11:14:46.845336,tomato,10056,4,2.0,7.0,0.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Spoiling,38.0,v1.1,2026-08-26T11:18:01.012034,
162,2026-08-26T11:14:46.812095,tomato,10055,3,2.0,8.0,0.0,1.0,21.0,292.0,0.865815,0.946667,13.904762,67.9724,Fresh,Fresh,67.9724,v1.1,2026-08-26T11:31:08.436198,Bulk verified automatically
161,2026-08-26T11:14:46.775579,tomato,10054,2,3.0,7.0,0.0,1.0,21.0,291.0,0.865385,0.95302,13.857143,67.9724,Fresh,Fresh,67.9724,v1.1,2026-08-26T11:31:08.457032,Bulk verified automatically
160,2026-08-26T11:14:46.731621,tomato,10053,1,2.0,7.0,1.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Fresh,68.9711,v1.1,2026-08-26T11:31:08.482329,Bulk verified automatically
159,2026-08-26T11:14:46.575968,tomato,10052,,2.0,7.0,0.0,1.0,20.0,282.0,0.86755,0.951557,14.1,68.9641,Fresh,Fresh,68.9641,v1.1,2026-08-26T11:31:08.507582,Bulk verified automatically
158,2026-08-26T11:14:45.091417,tomato,10051,,2.0,7.0,0.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Fresh,68.9711,v1.1,2026-08-26T11:31:08.529319,Bulk verified automatically
157,2026-08-26T11:14:43.591197,tomato,10050,,2.0,8.0,0.0,1.0,21.0,292.0,0.865815,0.946667,13.904762,67.9724,Fresh,Fresh,67.9724,v1.1,2026-08-26T11:31:08.551681,Bulk verified automatically
156,2026-08-26T11:14:42.093754,tomato,10049,,3.0,7.0,0.0,1.0,21.0,291.0,0.865385,0.95302,13.857143,67.9724,Fresh,Fresh,67.9724,v1.1,2026-08-26T11:31:08.574249,Bulk verified automatically
155,2026-08-26T11:14:40.680364,tomato,10048,,2.0,7.0,1.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Fresh,68.9711,v1.1,2026-08-26T11:31:08.596559,Bulk verified automatically
154,2026-08-26T11:14:40.645544,tomato,10047,,2.0,7.0,1.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Fresh,68.9711,v1.1,2026-08-26T11:31:08.619025,Bulk verified automatically
153,2026-08-26T11:14:40.603220,tomato,10046,,2.0,7.0,1.0,1.0,20.0,285.0,0.868852,0.952055,14.25,68.9711,Fresh,Fresh,68.9711,v1.1,2026-08-26T11:31:08.637528,Bulk verified automatically
174,2026-08-26T11:32:59.778373,tomato,10067,5,3.0,6.0,0.0,1.0,19.0,255.0,0.861314,0.954023,13.421053,66.3303,Fresh,Fresh,66.3303,v1.1,2026-08-26T11:33:58.171709,Bulk verified automatically
173,2026-08-26T11:32:59.740417,tomato,10066,4,3.0,6.0,0.0,1.0,19.0,253.0,0.860294,0.953668,13.315789,66.3303,Fresh,Fresh,66.3303,v1.1,2026-08-26T11:33:58.208646,Bulk verified automatically
172,2026-08-26T11:32:59.703457,tomato,10065,3,3.0,6.0,0.0,1.0,19.0,257.0,0.862319,0.954373,13.526316,66.3892,Fresh,Fresh,66.3892,v1.1,2026-08-26T11:33:58.227349,Bulk verified automatically
171,2026-08-26T11:32:59.665210,tomato,10064,2,2.0,6.0,0.0,1.0,20.0,257.0,0.855596,0.954373,12.85,65.489,Fresh,Fresh,65.489,v1.1,2026-08-26T11:33:58.255571,Bulk verified automatically
170,2026-08-26T11:32:59.609677,tomato,10063,1,2.0,6.0,1.0,1.0,20.0,257.0,0.855596,0.954373,12.85,65.489,Fresh,Fresh,65.489,v1.1,2026-08-26T11:33:58.275985,Bulk verified automatically
169,2026-08-26T11:32:59.440872,tomato,10062,,3.0,6.0,0.0,1.0,19.0,255.0,0.861314,0.954023,13.421053,66.3303,Fresh,Fresh,66.3303,v1.1,2026-08-26T11:33:58.302986,Bulk verified automatically
168,2026-08-26T11:32:57.958183,tomato,10061,,3.0,6.0,0.0,1.0,19.0,253.0,0.860294,0.953668,13.315789,66.3303,Fresh,Fresh,66.3303,v1.1,2026-08-26T11:33:58.324248,Bulk verified automatically
167,2026-08-26T11:32:56.454270,tomato,10060,,3.0,6.0,0.0,1.0,19.0,257.0,0.862319,0.954373,13.526316,66.3892,Fresh,Fresh,66.3892,v1.1,2026-08-26T11:33:58.345287,Bulk verified automatically
166,2026-08-26T11:32:54.953163,tomato,10059,,2.0,6.0,0.0,1.0,20.0,257.0,0.855596,0.954373,12.85,65.489,Fresh,Fresh,65.489,v1.1,2026-08-26T11:33:58.366019,Bulk verified automatically
165,2026-08-26T11:32:53.462727,tomato,10058,,2.0,6.0,1.0,1.0,20.0,257.0,0.855596,0.954373,12.85,65.489,Fresh,Fresh,65.489,v1.1,2026-08-26T11:33:58.382683,Bulk verified automatically
